order_id,customer_id,product_id,order_date,order_time,region,category,quantity,unit_price,discount_pct,payment_method,customer_age,rating,return_flag,shipping_city
ORD002292,CUST00249,PROD0106,01/09/2023,16:32:42,North,Electronics,7,849.14 USD,36.7,Bank Transfer,30.0,3.6,Yes,Seattle
ORD002064,CUST00063,PROD0006,03-25-2023,20:59:58,central,Beauty,3,$190.29,29.1,PayPal,66.0,1.7,No,Denver
ORD002376,CUST00583,PROD0058,2023/09/25,11:19:05,North,Bokks,5,$70.68,27.5,Bank Transfer,200.0,2.9,No,  Atlanta  
ORD001487,CUST00025,PROD0185,01/05/2022,21:46:24,East,Toys,3,94.41,,,28.0,4.9,No,  New York  
ORD002411,CUST00104,PROD0062,11-10-2022,07:28:38,NORTH,Home & Garden,1,291.75,18.2,Debit Card,50.0,2.0,No,New York
ORD001266,CUST00517,PROD0105,04/07/2023,08:30:01,  Central  ,Buety,6,115.02,9.9,Cash,-5.0,4.7,No,Seattle
ORD001018,,PROD0033,04-09-2022,11:53:29,EAST,Spoorts,1,179.98,22.6,Cash,55.0,3.1,No,Phoenix
ORD001942,CUST00136,PROD0119,09-21-2022,07:41:42,North,Toys,4,187.79,29.4,Credit Card,49.0,2.1,No,New York
ORD001015,CUST00291,PROD0051,22/09/2023,15:14:51,Central,Toys,6,256.85,,Debit Card,57.0,1.2,Yes,Atlanta
ORD002550,CUST00418,PROD0093,2023/06/27,17:44:57,south,Books,5,64.82,32.0,Cash,60.0,4.0,Yes,miami
ORD001982,CUST00141,PROD0120,2023/11/28,18:26:08,south,Tois,1,281.51,6.8,PayPal,40.0,4.0,No,houston
ORD001914,CUST00189,PROD0046,2023/06/18,21:55:26,,Home & Garden,2,USD 353.43,28.3,PayPal,29.0,1.4,No,  Dallas  
ORD002148,CUST00479,PROD0063,11-14-2022,02:37:02,  West  ,Clothing,9,142.71,29.1,,64.0,3.1,No,Dallas
ORD001030,CUST00240,PROD0167,02/07/2023,18:42:50,Central,Home & Garden,8,134.09,38.6,Cash,50.0,,No,Dallas
ORD001461,CUST00400,PROD0067,12/04/2023,13:39:42,East,Beauty,7,367.86,36.1,Debit Card,73.0,,No,MIAMI
ORD002441,CUST00219,PROD0075,04-27-2023,09:42:56,North,Clothing,1,113.27,39.2,Credit Card,69.0,2.7,No,Miami
ORD001576,CUST00538,PROD0039,2022/02/08,06:39:17,East,Sports,8,321.53,31.7,Credit Card,67.0,3.6,No,new york
ORD001840,CUST00564,PROD0090,04-07-2023,03:06:10,West,Beuaty,10,138.17,28.7,Credit Card,67.0,3.3,No,Houston
ORD001655,CUST00231,PROD0013,08/03/2022,21:25:05,South,Beauty,2,175.06,24.3,Credit Card,42.0,2.8,No,atlanta
ORD001895,CUST00351,PROD0083,09/02/2022,08:37:14,central,Toyss,7,$256.45,13.8,Bank Transfer,37.0,2.9,No,Chicago
ORD002501,CUST00229,PROD0125,11-28-2023,12:48:41,north,Bokks,6,248.58,4.6,PayPal,39.0,2.6,No,SEATTLE
ORD001177,CUST00361,PROD0008,06-21-2023,14:56:24,  North  ,Toys,9,127,35.9,Credit Card,39.0,4.8,No,Houston
ORD002437,CUST00077,PROD0156,2023/07/06,19:28:39,East,Sports,6,149.52,27.0,Debit Card,37.0,4.4,No,Phoenix
ORD001442,CUST00557,PROD0089,2022/03/04,15:08:55,East,Sports,8,98.58,38.7,Credit Card,23.0,2.7,No,Chicago
ORD002113,CUST00597,PROD0008,12-13-2022,07:18:22,,Clothing,10,119.49,33.7,Bank Transfer,21.0,1.4,No,Seattle
ORD001524,CUST00323,PROD0149,2023/10/08,13:42:57,EAST,Spoorts,5,185.22,,Credit Card,20.0,2.1,No,Phoenix
ORD001776,CUST00082,PROD0103,18/12/2022,06:15:55,East,SPORTS,6,$327.91,21.9,PayPal,50.0,2.1,No,Seattle
ORD002643,CUST00320,PROD0193,10/12/2023,18:59:12,North,,9,360.13,22.6,Credit Card,30.0,2.7,No,Phoenix
ORD001028,CUST00453,PROD0162,2022/01/07,21:07:01,East,Beauty,3,114.15,0.5,Cash,53.0,2.0,No,denver
ORD001746,CUST00015,PROD0007,2023/02/09,07:27:34,East,Electronics,7,286.51,,,66.0,,No,chicago
ORD002600,CUST00239,PROD0106,06-08-2022,09:40:31,central,Clothing,10,USD 140.22,11.0,Cash,51.0,2.1,No,atlanta
ORD001618,CUST00116,PROD0132,22/11/2022,12:11:33,CENTRAL,Home & Garden,1,224.39,6.7,Debit Card,31.0,,No,Miami
ORD001261,CUST00271,PROD0037,16/10/2022,19:52:10,East,clothing,8,120.02,20.5,Cash,63.0,2.9,No,New York
ORD001392,,PROD0042,2022/04/12,13:18:51,North,Electronics,3,USD 679.73,,Cash,64.0,2.3,No,Los Angeles
ORD001304,CUST00588,PROD0040,21/08/2023,07:51:21,Central,Home & Garden,8,333.19,9.0,Cash,69.0,1.8,No,Dallas
ORD001824,CUST00060,PROD0189,2023/12/19,20:18:01,south,Books,9,109.51,21.4,Cash,26.0,3.4,No,  Miami  
ORD001360,CUST00032,PROD0164,04-19-2023,12:58:24,East,Books,7,298.99,36.0,Credit Card,52.0,2.1,Yes,Dallas
ORD001271,CUST00574,PROD0175,01/08/2022,03:17:07,West,Home & Gardn,1,$375.78,35.4,Credit Card,20.0,3.0,No,houston
ORD001463,CUST00569,PROD0100,07/08/2022,09:14:02,South,Electronics,1,222.37,17.4,Credit Card,33.0,4.1,No,Dallas
ORD001973,CUST00431,PROD0030,12-27-2022,14:55:21,East,books,8,$291.80,,Cash,52.0,2.2,No,Miami
ORD002248,CUST00137,PROD0014,09-09-2022,16:12:38,Central,Boks,7,19.98,39.9,Bank Transfer,60.0,2.9,No,Houston
ORD002560,CUST00339,PROD0190,03-19-2022,15:04:51,,Sports,1,374.61,38.0,Cash,31.0,2.5,No,Phoenix
ORD002515,CUST00209,PROD0015,07-21-2023,11:16:20,South,Home & Gardn,10,46.21,11.9,Bank Transfer,,1.5,No,houston
ORD002362,CUST00099,PROD0033,06-10-2023,06:03:42,east,Home & Garden,3,284.48,8.5,Cash,24.0,1.9,No,Los Angeles
ORD002374,CUST00124,PROD0164,15/02/2023,11:17:51,North,Sports,4,182.41,33.9,Cash,68.0,1.4,No,Dallas
ORD001329,CUST00151,PROD0038,2022/06/05,19:46:17,North,Sports,8,162.33,14.1,Credit Card,42.0,5.0,No,Atlanta
ORD001342,CUST00373,PROD0106,2022/01/10,21:41:29,North,Sports,9,359.70,39.0,Credit Card,51.0,2.4,No,Los Angeles
ORD002034,CUST00130,PROD0125,04/08/2022,12:33:43,West,Toys,6,257.03,33.1,Debit Card,74.0,4.5,No,HOUSTON
ORD002480,CUST00494,PROD0085,05-15-2022,09:23:41,North,HOME & GARDEN,9,342.38,17.8,Cash,59.0,1.8,No,  Seattle  
ORD001878,CUST00156,PROD0172,2023/07/01,04:45:13,  West  ,Home & Garden,1,21.98,34.5,Credit Card,47.0,2.9,No,  Phoenix  
ORD002361,CUST00488,PROD0161,21/12/2023,11:30:59,North,TOYS,4,397.5,30.0,PayPal,55.0,4.1,No,Seattle
ORD001718,CUST00130,PROD0117,04-15-2022,22:17:19,EAST,CLOTHING,1,77.6,26.3,Bank Transfer,70.0,3.0,No,Atlanta
ORD001081,CUST00399,PROD0014,11-18-2022,22:47:22,South,,3,139.37,30.8,Credit Card,56.0,1.9,No,SEATTLE
ORD001233,CUST00481,PROD0026,10-01-2022,09:51:31,  South  ,Home & Garden,7,394.45,30.6,PayPal,69.0,1.8,No,Houston
ORD002498,CUST00229,PROD0012,2023/06/01,02:46:33,West,toys,5,14.80 USD,35.7,Credit Card,57.0,2.2,No,Chicago
ORD001637,,PROD0164,10-02-2023,17:15:00,CENTRAL,Toys,7,260.83,10.1,,50.0,3.2,No,  Denver  
ORD001865,CUST00599,PROD0078,04-09-2022,10:36:07,South,Electronics,5,846.99,,Credit Card,18.0,4.1,Yes,Denver
ORD001044,CUST00471,PROD0006,02-28-2022,15:07:25,South,Books,7,132.09,33.3,Cash,47.0,1.7,No,Atlanta
ORD001916,CUST00521,PROD0116,03/02/2023,12:59:27,,Home & Garden,4,352.16,9.1,Cash,60.0,-1,No,Houston
ORD001898,CUST00059,PROD0038,03-12-2023,07:54:43,East,Books,4,$247.04,,PayPal,33.0,4.1,No,Houston
ORD001810,,PROD0147,15/01/2022,15:32:00,Central,Buety,7,89.81,10.0,Cash,,3.6,No,New York
ORD001042,CUST00147,PROD0056,10-22-2023,08:47:33,EAST,sports,3,USD 166.31,28.9,Credit Card,37.0,2.8,No,ATLANTA
ORD001529,CUST00565,PROD0109,12-25-2022,13:19:34,North,CLOTHING,10,$71.22,26.6,PayPal,37.0,4.4,No,  Phoenix  
ORD002591,CUST00545,PROD0096,11/05/2022,19:36:20,south,Home & Gardeen,9,252.26,20.6,Cash,44.0,4.4,No,  Phoenix  
ORD001383,CUST00574,PROD0033,03/09/2022,19:14:36,north,Boks,8,366.71,23.4,Cash,61.0,2.0,No,new york
ORD002539,CUST00540,PROD0062,09/08/2022,09:58:36,NORTH,SPORTS,3,140.12,26.2,Cash,28.0,3.4,No,  Dallas  
ORD001679,CUST00156,PROD0185,11/10/2022,13:29:42,NORTH,Clothing,10,67.11,28.9,Cash,57.0,3.6,No,Houston
ORD001365,CUST00063,PROD0144,24/02/2023,12:33:09,East,Clothing,9,$111.46,25.6,Credit Card,61.0,3.0,No,New York
ORD001700,CUST00568,PROD0181,2023/06/16,02:10:06,west,Home & Garden,1,$98.87,36.2,Credit Card,36.0,3.4,No,Dallas
ORD001894,CUST00339,PROD0071,03/04/2022,17:36:01,South,beauty,2,321.02,18.4,Debit Card,74.0,1.7,No,  Dallas  
ORD001778,CUST00159,PROD0143,2023/10/24,21:55:25,,SPORTS,9,USD 245.25,14.9,PayPal,29.0,3.8,No,Atlanta
ORD001738,CUST00077,PROD0094,11/01/2022,18:30:46,West,Sports,1,344,11.6,Credit Card,62.0,3.9,No,Phoenix
ORD001523,CUST00341,PROD0188,11-22-2022,12:27:49,west,,9,156.53,11.6,Bank Transfer,53.0,2.8,No,Miami
ORD002632,CUST00541,PROD0100,03-23-2022,12:03:48,  Central  ,,6,185.34,19.7,Cash,23.0,4.5,No,Dallas
ORD001433,CUST00572,PROD0049,02-18-2022,03:39:41,west,sports,9,USD 71.71,18.6,Credit Card,35.0,4.1,No,Miami
ORD002420,CUST00036,PROD0083,2023/10/12,16:44:44,Central,Electronics,10,613.89,30.1,Debit Card,56.0,N/A,No,Los Angeles
ORD002596,CUST00065,PROD0100,09-25-2022,20:19:33,South,Electronics,5,252.3,14.4,Bank Transfer,63.0,1.2,Yes,  New York  
ORD001222,CUST00044,PROD0001,27/05/2023,13:01:50,East,Electronics,8,735,18.9,Cash,58.0,2.2,Yes,Seattle
ORD002604,CUST00202,PROD0134,2022/11/15,13:13:45,North,Electronics,6,391.73,25.0,PayPal,68.0,3.6,No,  Chicago  
ORD002253,CUST00157,PROD0102,19/04/2023,13:52:52,north,HOME & GARDEN,3,$48.77,,Debit Card,36.0,3.7,No,HOUSTON
ORD001474,CUST00339,PROD0184,2022/11/04,08:11:05,South,Sports,1,248.9,8.4,Debit Card,32.0,1.0,No,New York
ORD001172,CUST00308,PROD0112,24/01/2023,16:22:56,East,Bokks,7,325.25,29.9,Credit Card,32.0,,No,Seattle
ORD002713,CUST00210,PROD0008,08-12-2023,18:42:57,  Central  ,Electronics,8,1015.1,17.0,Cash,60.0,3.7,Yes,Miami
ORD001468,CUST00530,PROD0175,2023/07/06,11:17:47,central,Books,1,377.85,32.0,Cash,68.0,1.6,No,LOS ANGELES
ORD002745,CUST00307,PROD0194,2022/10/14,18:55:28,South,Sports,10,99.85,6.3,Cash,58.0,1.7,No,Phoenix
ORD001316,CUST00010,PROD0125,14/02/2022,19:07:58,East,Beauty,2,201.9,15.0,Debit Card,43.0,7,No,HOUSTON
ORD002692,CUST00343,PROD0046,21/12/2022,12:26:25,South,Clothing,5,130.11,38.6,Cash,25.0,1.4,No,  Miami  
ORD002645,CUST00306,PROD0061,14/08/2023,18:32:02,East,Toys,9,40.66,27.3,Credit Card,150.0,0,No,denver
ORD001763,CUST00301,PROD0011,09-12-2023,19:35:36,Central,,7,$914.80,29.4,Debit Card,45.0,2.9,Yes,phoenix
ORD002017,CUST00114,PROD0150,11-25-2023,08:26:04,East,Buety,2,302.44,29.9,Cash,67.0,3.2,Yes,New York
ORD002179,,PROD0148,08-21-2022,14:12:12,  Central  ,,7,147.41,18.4,Bank Transfer,68.0,3.1,No,LOS ANGELES
ORD001616,CUST00371,PROD0176,12-03-2022,09:00:41,Central,Beauty,10,195.29,9.6,Bank Transfer,38.0,4.6,Yes,Chicago
ORD002439,CUST00019,PROD0199,01/05/2023,08:08:38,East,BEAUTY,1,112.91,2.2,Credit Card,47.0,2.0,No,LOS ANGELES
ORD001684,CUST00277,PROD0158,17/04/2023,11:59:26,east,Books,9,360.67,2.4,PayPal,21.0,4.1,No,Seattle
ORD001482,CUST00210,PROD0098,03-10-2023,10:28:40,North,Books,7,19.86,37.5,Cash,,3.4,No,ATLANTA
ORD001141,CUST00088,PROD0057,2022/05/07,10:10:11,South,Sports,6,301.84,32.0,Bank Transfer,60.0,2.0,No,DALLAS
ORD001697,CUST00473,PROD0155,02-12-2023,15:54:57,East,Toyz,10,236.43,1.2,PayPal,52.0,2.3,No,Atlanta
ORD001123,CUST00547,PROD0002,2023/04/24,12:01:43,  North  ,Boks,1,155.51,12.5,Bank Transfer,40.0,2.0,No,Dallas
ORD002327,CUST00595,PROD0110,2023/02/02,21:56:20,Central,Books,1,212,34.2,Credit Card,48.0,2.1,No,chicago
ORD001855,CUST00336,PROD0128,11/09/2022,06:24:11,south,Electronics,5,433.16,14.8,Bank Transfer,28.0,2.5,No,Chicago
ORD001136,CUST00042,PROD0182,09/07/2023,06:21:29,East,Electronics,3,703.39,2.0,PayPal,56.0,1.2,No,Chicago
ORD002021,CUST00255,PROD0057,2023/12/21,09:04:19,  Central  ,Home & Garden,9,177.39,12.8,Credit Card,-5.0,2.7,No,Atlanta
ORD001025,CUST00077,PROD0073,01/03/2023,13:18:45,Central,Sports,10,169.32,31.5,Credit Card,34.0,2.8,No,Miami
ORD001598,CUST00297,PROD0068,2023/10/19,08:45:52,North,Sports,10,365.67,5.6,Credit Card,60.0,2.7,No,PHOENIX
ORD001991,CUST00333,PROD0159,09/06/2022,01:07:25,West,SPORTS,1,266.88,29.4,Credit Card,21.0,1.6,No,Miami
ORD002336,CUST00333,PROD0057,24/04/2022,19:36:17,West,Toys,5,257.62,29.8,Credit Card,50.0,3.8,No,Denver
ORD002413,CUST00052,PROD0104,01/02/2023,11:55:16,east,Sports,4,195.42,32.5,Credit Card,67.0,2.1,No,DENVER
ORD002027,CUST00146,PROD0147,09/11/2023,09:27:49,CENTRAL,Toys,8,87.02,4.5,Debit Card,56.0,4.8,No,  Phoenix  
ORD001491,CUST00595,PROD0105,12/07/2023,21:43:34,Central,Sports,6,192.32,5.5,Debit Card,74.0,2.7,No,Chicago
ORD002396,CUST00277,PROD0093,2022/07/07,21:53:22,East,Beauty,10,$165.92,33.3,Debit Card,35.0,3.6,No,Los Angeles
ORD002042,CUST00251,PROD0048,19/07/2023,06:11:43,West,Books,3,157.04,27.1,Bank Transfer,39.0,3.3,No,houston
ORD001385,,PROD0186,14/08/2022,10:46:11,Central,Toys,7,256.02,6.1,Cash,23.0,4.7,No,Atlanta
ORD002202,CUST00202,PROD0090,2022/08/18,17:43:41,,Electronics,3,815.54,11.3,PayPal,35.0,4.0,Yes,Miami
ORD001336,CUST00397,PROD0004,04-07-2023,21:06:51,  North  ,toys,10,398.83,31.3,Debit Card,69.0,4.5,Yes,Phoenix
ORD001401,CUST00478,PROD0192,12/11/2022,18:23:11,  East  ,Books,4,294.11,0.2,Debit Card,,1.8,No,Phoenix
ORD002718,CUST00018,PROD0025,23/01/2022,10:17:48,South,Toys,3,314.88,26.1,Debit Card,67.0,3.8,No,Denver
ORD001154,CUST00226,PROD0180,23/11/2023,22:34:00,east,home & garden,6,99.67,30.0,PayPal,61.0,2.0,No,phoenix
ORD001838,CUST00486,PROD0158,03-13-2022,09:17:34,south,sports,3,$32.98,0.8,Credit Card,63.0,2.9,No,Phoenix
ORD002676,CUST00400,PROD0134,2022/02/16,17:53:33,East,toys,8,168.03,20.0,PayPal,18.0,4.5,No,miami
ORD001412,CUST00393,PROD0158,11-03-2023,14:12:32,NORTH,Books,6,$68.65,,Bank Transfer,36.0,2.8,No,dallas
ORD001799,CUST00329,PROD0114,02-11-2022,07:58:59,EAST,Clothing,6,154.05,8.1,Cash,22.0,3.3,No,Chicago
ORD001597,CUST00542,PROD0107,08-21-2022,20:43:07,North,Beauty,2,97.24,36.3,Bank Transfer,44.0,3.2,No,Atlanta
ORD002016,CUST00459,PROD0061,2022/01/04,01:38:45,West,Books,6,$376.08,29.0,Credit Card,24.0,1.5,No,New York
ORD002375,CUST00489,PROD0007,03-14-2022,20:47:44,SOUTH,Electronics,10,664.16,24.2,,44.0,4.2,Yes,dallas
ORD001022,CUST00417,PROD0024,18/08/2023,20:50:01,North,Beauty,8,305.68,23.3,Cash,60.0,2.6,No,chicago
ORD001310,CUST00262,PROD0178,05-13-2022,14:43:27,  Central  ,Clothing,3,122.21,39.8,Credit Card,35.0,1.8,No,HOUSTON
ORD001816,CUST00564,PROD0040,2023/04/17,22:01:55,SOUTH,Books,9,112.79,9.5,Debit Card,27.0,,No,Atlanta
ORD001724,CUST00296,PROD0018,05/01/2022,17:32:56,central,Beauty,7,384.78,9.1,,47.0,3.8,No,Atlanta
ORD001465,CUST00330,PROD0015,2022/06/02,18:00:36,CENTRAL,Books,2,65.96,30.5,Credit Card,32.0,4.1,No,  Phoenix  
ORD002271,CUST00524,PROD0158,04-21-2023,14:47:44,West,Electronics,3,229.7,24.7,Credit Card,47.0,1.6,Yes,chicago
ORD002630,CUST00504,PROD0035,12-10-2022,13:33:54,Central,Toys,6,66.44,2.4,PayPal,,1.8,No,Seattle
ORD002129,CUST00317,PROD0120,07-12-2023,03:47:15,West,Electronics,5,189.85,12.3,Credit Card,19.0,1.4,No,Dallas
ORD002252,CUST00029,PROD0166,13/02/2022,08:51:08,East,Tois,4,235.93,24.1,Cash,49.0,4.7,No,CHICAGO
ORD001756,CUST00170,PROD0086,2023/06/15,07:56:33,East,Beauty,5,289.4,,PayPal,51.0,4.1,No,Miami
ORD001179,CUST00193,PROD0060,05/02/2022,13:38:14,South,Toys,10,82.05,5.4,Bank Transfer,48.0,2.4,No,Houston
ORD002720,CUST00141,PROD0163,2022/02/27,19:18:46,north,Beuaty,1,61.76,33.1,Cash,27.0,3.7,No,  Miami  
ORD001390,CUST00295,PROD0089,2022/07/15,16:42:07,East,,7,USD 136.90,33.6,Cash,48.0,3.8,No,Seattle
ORD001431,CUST00424,PROD0084,2023/03/28,08:28:15,East,Electronics,5,248,32.7,Bank Transfer,51.0,4.1,No,  Denver  
ORD001373,CUST00037,PROD0186,06-03-2023,21:08:17,South,Electronics,10,1143.9,14.0,Credit Card,59.0,,No,Atlanta
ORD001152,CUST00035,PROD0001,10-17-2022,17:15:41,South,Electronnics,4,657.71,14.1,Credit Card,43.0,1.3,No,Houston
ORD002162,CUST00191,PROD0126,19/12/2022,12:11:54,North,Toys,8,$205.27,5.2,Cash,35.0,3.8,Yes,  Phoenix  
ORD001043,CUST00441,PROD0154,02-10-2022,07:14:25,CENTRAL,beauty,10,274.5,5.5,PayPal,67.0,1.8,Yes,New York
ORD001856,CUST00232,PROD0177,09/01/2023,11:57:56,EAST,Books,3,17.9,11.8,Cash,49.0,1.4,No,Seattle
ORD001771,CUST00252,PROD0129,01-23-2023,09:26:30,East,Toys,2,67.21,10.8,Bank Transfer,59.0,1.0,No,Chicago
ORD001160,CUST00082,PROD0102,2023/04/06,07:01:49,  South  ,TOYS,2,164.85,,Cash,57.0,5.0,No,Denver
ORD001657,CUST00158,PROD0104,2023/06/18,11:46:22,central,Electronics,10,1189.24,8.4,Debit Card,39.0,1.7,No,PHOENIX
ORD002049,CUST00106,PROD0015,2022/06/06,21:52:18,East,HOME & GARDEN,8,25,14.9,Credit Card,55.0,1.9,No,Los Angeles
ORD002425,CUST00235,PROD0079,2022/03/23,07:10:23,North,Beauty,10,106.53,11.1,Cash,36.0,1.4,No,Los Angeles
ORD002170,CUST00097,PROD0185,2022/08/24,07:43:22,North,toys,10,102.33,24.3,Credit Card,42.0,4.3,No,  New York  
ORD001201,CUST00013,PROD0164,26/05/2023,09:58:34,CENTRAL,Clothing,6,89.06,34.3,Credit Card,59.0,4.4,Yes,  Chicago  
ORD002506,CUST00539,PROD0099,12-16-2022,09:07:10,WEST,Electronnics,3,392.79,8.7,Debit Card,18.0,3.8,No,Los Angeles
ORD001009,CUST00322,PROD0145,2023/04/09,06:29:39,north,Beauty,5,164.36,5.3,Credit Card,34.0,1.3,No,Phoenix
ORD002607,CUST00584,PROD0109,02/05/2022,07:15:12,NORTH,Clothing,10,136.93,13.0,Cash,67.0,1.7,No,Houston
ORD001333,CUST00411,PROD0120,02/10/2023,08:52:44,south,Bokks,3,95.37,6.6,Bank Transfer,42.0,3.6,No,phoenix
ORD001569,CUST00468,PROD0156,2022/10/02,13:27:39,South,Sports,9,227.44,5.1,PayPal,28.0,4.1,No,Phoenix
ORD002267,CUST00307,PROD0020,03-28-2022,09:57:23,North,ELECTRONICS,5,780.52,10.9,Bank Transfer,44.0,1.4,Yes,Miami
ORD001722,CUST00225,PROD0025,2022/04/14,20:05:59,North,Home & Garden,2,USD 56.31,22.2,Debit Card,56.0,1.3,No,houston
ORD002531,CUST00108,PROD0079,03-02-2023,15:35:28,SOUTH,Home & Garden,4,395.01,,Debit Card,46.0,2.6,No,Dallas
ORD002451,CUST00407,PROD0132,12-07-2022,13:55:24,NORTH,Sports,1,160.45,5.9,,57.0,,No,Atlanta
ORD001548,,PROD0134,05-08-2022,15:46:10,East,Toys,2,70.4,11.9,Cash,44.0,3.7,No,seattle
ORD002286,CUST00109,PROD0191,07-04-2023,10:51:43,east,Books,5,15000.0,33.7,Bank Transfer,38.0,4.5,No,Los Angeles
ORD002141,CUST00541,PROD0047,11/08/2022,09:10:38,North,Clothing,8,86.40 USD,8.7,Credit Card,73.0,3.9,No,Atlanta
ORD002168,CUST00324,PROD0052,02-02-2023,13:14:26,North,,4,246.65,14.7,PayPal,67.0,1.0,No,New York
ORD002190,CUST00474,PROD0171,2023/03/12,19:47:51,Central,ELECTRONICS,7,389.69,19.4,Credit Card,29.0,3.4,No,miami
ORD002732,CUST00228,PROD0087,2023/02/14,07:13:24,central,Clothing,5,USD 114.32,11.3,Bank Transfer,74.0,5.0,No,Denver
ORD001921,,PROD0144,2022/12/02,15:15:46,  South  ,Home & Garden,6,208.01,13.2,Debit Card,53.0,4.8,Yes,miami
ORD001628,CUST00587,PROD0030,04-28-2023,14:30:49,south,Sports,6,344.41,,PayPal,68.0,3.9,No,Miami
ORD002198,CUST00315,PROD0001,05/05/2023,15:53:25,West,Boks,7,50.74,9.4,Credit Card,25.0,3.5,No,DENVER
ORD001851,CUST00420,PROD0173,10/08/2022,08:41:32,South,Electronics,3,900.7,30.2,Debit Card,0.0,3.4,Yes,denver
ORD002012,CUST00106,PROD0158,2023/02/03,07:02:17,South,SPORTS,10,182.52,3.4,Cash,36.0,0,No,  Dallas  
ORD001126,CUST00092,PROD0186,27/02/2023,22:04:46,North,Books,8,233.92,10.6,Credit Card,36.0,2.0,No,  Dallas  
ORD001596,CUST00259,PROD0145,2023/01/01,08:52:45,Central,home & garden,5,302.12,23.0,Bank Transfer,35.0,4.4,No,Seattle
ORD001681,CUST00269,PROD0100,09-18-2023,06:02:50,  East  ,Electronics,5,145.51 USD,17.7,Debit Card,49.0,4.7,No,chicago
ORD002230,CUST00360,PROD0167,2023/07/15,09:46:29,North,Sports,8,370.23,21.9,PayPal,44.0,2.6,No,Seattle
ORD002191,CUST00391,PROD0123,11-07-2022,19:33:01,South,Eletronics,3,1166.68,26.0,Cash,29.0,4.0,Yes,Los Angeles
ORD002574,CUST00372,PROD0094,03-10-2023,06:42:12,central,Clothing,9,151.31,33.2,Cash,,2.2,No,Los Angeles
ORD001436,CUST00529,PROD0107,06/02/2023,17:47:20,SOUTH,Electronics,2,927.4,19.1,Bank Transfer,41.0,4.9,Yes,phoenix
ORD001673,CUST00136,PROD0140,05-02-2022,14:42:56,south,Books,1,353.62,25.7,Cash,48.0,4.1,No,denver
ORD002444,CUST00113,PROD0028,25/12/2022,21:49:31,WEST,Books,5,201.89,3.9,Debit Card,68.0,2.2,No,Seattle
ORD002125,CUST00556,PROD0122,12-12-2022,22:05:53,west,beauty,7,327.35,35.3,Bank Transfer,69.0,1.2,No,HOUSTON
ORD002345,CUST00134,PROD0025,2022/03/28,21:24:16,North,Electronics,8,333.24,34.7,,60.0,2.7,Yes,New York
ORD001504,CUST00284,PROD0122,19/09/2023,21:38:06,North,Sports,5,173.99,14.5,Cash,25.0,2.3,No,NEW YORK
ORD001234,CUST00095,PROD0054,2022/12/28,22:30:27,east,Sports,10,235,,Credit Card,50.0,1.3,No,denver
ORD001664,CUST00051,PROD0042,12-12-2023,09:10:33,East,Books,1,241.49,39.5,PayPal,33.0,3.7,No,Phoenix
ORD001568,CUST00016,PROD0090,25/06/2023,11:14:40,South,Clothiing,9,15.37,34.9,Debit Card,61.0,1.6,No,Dallas
ORD001350,,PROD0169,06/02/2022,13:04:13,North,Books,7,325.53,12.7,PayPal,18.0,1.6,No,Los Angeles
ORD001317,CUST00292,PROD0069,05/01/2023,12:30:42,South,Clothing,6,$80.10,28.6,Debit Card,61.0,3.0,No,HOUSTON
ORD001472,CUST00444,PROD0160,2023/06/02,07:08:55,Central,Books,8,116.41,8.0,PayPal,200.0,N/A,No,Phoenix
ORD002519,CUST00126,PROD0155,26/10/2022,22:54:13,North,Electronics,1,1036.91,7.8,Debit Card,39.0,4.5,No,Denver
ORD001389,CUST00204,PROD0010,2023/11/03,12:45:11,South,Books,4,-15.0,9.4,Cash,55.0,2.1,No,los angeles
ORD001131,CUST00383,PROD0051,2023/12/04,09:16:39,North,Sports,3,27,33.0,Cash,47.0,4.7,No,Atlanta
ORD002111,CUST00535,PROD0018,09-12-2022,18:25:06,NORTH,Home&Garden,8,$160.29,16.6,Credit Card,75.0,4.6,No,SEATTLE
ORD001137,,PROD0193,03/07/2022,17:18:13,Central,Books,4,146.27,39.2,PayPal,66.0,2.9,No,PHOENIX
ORD002213,CUST00228,PROD0093,2023/03/27,10:25:08,CENTRAL,Electronnics,5,788.1,11.9,Cash,48.0,4.6,Yes,atlanta
ORD002323,CUST00415,PROD0121,01/07/2023,15:54:56,South,Sports,4,182.57,0.1,Credit Card,52.0,1.6,No,DALLAS
ORD001224,CUST00324,PROD0073,26/11/2023,06:08:33,west,Toys,6,127.42,4.1,Debit Card,28.0,2.9,No,Los Angeles
ORD001833,CUST00078,PROD0165,02-25-2022,09:12:14,south,Beauty,9,91.02 USD,31.9,Debit Card,25.0,1.7,No,new york
ORD002627,CUST00005,PROD0115,2022/09/20,22:56:39,South,Beauty,2,15000.00,14.8,PayPal,65.0,1.6,No,Miami
ORD002696,CUST00216,PROD0024,10-01-2022,08:50:47,  North  ,home & garden,10,11.71,17.8,Credit Card,72.0,2.0,No,  Phoenix  
ORD001062,CUST00375,PROD0019,2023/07/12,17:35:18,East,Books,1,$27.64,39.6,Debit Card,70.0,2.8,No,Dallas
ORD002430,CUST00289,PROD0083,2022/01/21,16:29:51,South,Home & Garden,10,USD 333.98,10.3,Bank Transfer,49.0,2.6,No,Phoenix
ORD001101,CUST00054,PROD0199,2023/03/08,20:55:18,North,Home & Garden,1,$323.69,14.8,Credit Card,18.0,2.3,No,SEATTLE
