order_id,customer_id,product_id,order_date,order_time,region,category,quantity,unit_price,discount_pct,payment_method,customer_age,rating,return_flag,shipping_city,order_date_clean,order_datetime,year,month,day,hour,normalized_return_flag,revenue,age_group
ORD002343,CUST00153,PROD0014,22/12/2023,18:49:10,South,Beuaty,6,292.39,22.4,Debit Card,70,4.2,No,Seattle,12/22/2023,12/22/2023 18:49,2023,12,22,18,0,1361.36784,Middle Age
ORD001858,CUST00060,PROD0048,11/1/2022,9:24:09,North,Beautty,10,81.68,28,Cash,35,2.5,No,Houston,11/1/2022,11/1/2022 9:24,2022,11,1,9,0,588.096,Young Adult
ORD002585,CUST00097,PROD0068,2/11/2023,8:32:00,West,Clothing,7,21.1,7.8,PayPal,28,1.5,No,  Seattle  ,11/2/2023,11/2/2023 8:32,2023,11,2,8,0,136.1794,Young Adult
ORD002540,CUST00451,PROD0194,10/20/2022,18:24:50,Central,Books,1,242,25.6,PayPal,42,1.5,No,Seattle,10/20/2022,10/20/2022 18:24,2022,10,20,18,0,180.048,Adult
ORD002743,CUST00161,PROD0037,9/12/2022,22:42:50,North,Toyz,3,370.18,2,Credit Card,51,4.3,Yes,Denver,12/9/2022,12/9/2022 22:42,2022,12,9,22,1,1088.3292,Middle Age
ORD001923,CUST00387,PROD0105,9/14/2022,14:29:01,North,Books,10,177.58,0.9,Unknown,59,2.8,No,Denver,9/14/2022,9/14/2022 14:29,2022,9,14,14,0,1759.8178,Middle Age
ORD001211,CUST00204,PROD0189,12/22/2023,13:06:15,Central,Clothing,4,163.23,18.8,PayPal,22,1.8,Yes,New York,12/22/2023,12/22/2023 13:06,2023,12,22,13,1,530.17104,Young Adult
ORD001780,CUST00557,PROD0171,5/8/2022,15:10:47,West,Home & Garden,10,22.94,24.8,Cash,39,3.670571096,No,Seattle,8/5/2022,8/5/2022 15:10,2022,8,5,15,0,172.5088,Adult
ORD001282,CUST00473,PROD0143,6/26/2023,12:28:28,East,Books,4,43.49,12.2,Cash,26,-1,No,Chicago,6/26/2023,6/26/2023 12:28,2023,6,26,12,0,152.73688,Young Adult
ORD002597,CUST00467,PROD0133,1/6/2022,17:50:20,Central,Beauty,6,15000,25.8,Cash,20,3.4,No,Los Angeles,6/1/2022,6/1/2022 17:50,2022,6,1,17,0,66780,Young Adult
ORD001520,CUST00033,PROD0076,7/28/2023,17:32:19,Central,Toys,3,142.08,31.8,Cash,33,3.670571096,No,Phoenix,7/28/2023,7/28/2023 17:32,2023,7,28,17,0,290.69568,Young Adult
ORD002255,CUST00075,PROD0015,6/10/2022,9:29:40,South,Electronnics,5,885.04,19.3,Credit Card,26,3.8,Yes,Miami,6/10/2022,6/10/2022 9:29,2022,6,10,9,1,3571.1364,Young Adult
ORD002073,CUST00170,PROD0152,10/3/2022,7:05:18,East,Books,4,354.31,38,Debit Card,51,3.2,No,Miami,10/3/2022,10/3/2022 7:05,2022,10,3,7,0,878.6888,Middle Age
ORD001686,Unknown,PROD0167,9/16/2022,21:24:06,North,Books,1,136.89,23.3,Cash,70,4,No,  Los Angeles  ,9/16/2022,9/16/2022 21:24,2022,9,16,21,0,104.99463,Middle Age
ORD001721,CUST00143,PROD0159,11/16/2022,20:47:45,South,Electronics,8,305.73,12,Bank Transfer,39,1,No,Atlanta,11/16/2022,11/16/2022 20:47,2022,11,16,20,0,2152.3392,Adult
ORD001003,CUST00439,PROD0040,10/13/2023,7:55:07,Central,Books,3,151.18,15.4,Credit Card,22,4.2,Yes,New York,10/13/2023,10/13/2023 7:55,2023,10,13,7,1,383.69484,Young Adult
ORD001119,CUST00282,PROD0160,7/13/2022,15:43:33,Central,Home & Garden,8,342.12,38.7,Cash,60,1.4,No,Phoenix,7/13/2022,7/13/2022 15:43,2022,7,13,15,0,1677.75648,Middle Age
ORD002233,CUST00057,PROD0021,3/4/2022,13:52:01,East,Clothing,4,104.76,26.7,Debit Card,34,1.4,No,Denver,4/3/2022,4/3/2022 13:52,2022,4,3,13,0,307.15632,Young Adult
ORD001825,CUST00192,PROD0097,2/18/2022,9:38:47,East,Electronics,7,1077.57,5.6,Cash,18,3.670571096,Yes,New York,2/18/2022,2/18/2022 9:38,2022,2,18,9,1,7120.58256,Teen
ORD002341,CUST00412,PROD0083,9/4/2022,22:54:01,South,Toyz,10,200.14,0,Credit Card,18,4.2,No,  New York  ,9/4/2022,9/4/2022 22:54,2022,9,4,22,0,2001.4,Teen
ORD002258,CUST00347,PROD0020,4/21/2022,17:50:12,North,Toys,5,344.28,13.7,Credit Card,60,2.1,No,New York,4/21/2022,4/21/2022 17:50,2022,4,21,17,0,1485.5682,Middle Age
ORD001668,CUST00346,PROD0181,11/22/2022,12:04:16,West,Home & Gardn,1,337.44,15.9,Credit Card,38,2.2,No,Phoenix,11/22/2022,11/22/2022 12:04,2022,11,22,12,0,283.78704,Adult
ORD001351,CUST00432,PROD0071,25/11/2023,21:31:02,Unknown,Unknown,6,179.73,23.6,Unknown,38,1.5,No,Atlanta,11/25/2023,11/25/2023 21:31,2023,11,25,21,0,823.88232,Adult
ORD001930,CUST00477,PROD0108,18/07/2023,6:55:30,Central,Electronics,1,612.36,8,Debit Card,40,1.3,Yes,  Seattle  ,7/18/2023,7/18/2023 6:55,2023,7,18,6,1,563.3712,Adult
ORD001500,CUST00269,PROD0186,7/2/2023,6:12:42,Central,Toys,1,303.42,9,Cash,73,2.6,No,Los Angeles,7/2/2023,7/2/2023 6:12,2023,7,2,6,0,276.1122,Senior
ORD001074,CUST00297,PROD0037,4/27/2022,16:15:19,Central,Books,10,367.39,2.4,Bank Transfer,35,3.1,No,Seattle,4/27/2022,4/27/2022 16:15,2022,4,27,16,0,3585.7264,Young Adult
ORD001202,CUST00011,PROD0073,11/1/2023,17:14:46,West,Beauty,1,334.36,37.5,Cash,21,1.1,No,Los Angeles,11/1/2023,11/1/2023 17:14,2023,11,1,17,0,208.975,Young Adult
ORD001259,CUST00566,PROD0199,17/05/2022,14:15:53,North,Electronics,3,461.59,2.4,Bank Transfer,64,2.7,Yes,Miami,5/17/2022,5/17/2022 14:15,2022,5,17,14,1,1351.53552,Middle Age
ORD001086,CUST00410,PROD0177,6/26/2022,4:35:37,West,Beauty,1,177.88,27.2,Credit Card,67,2.8,No,Houston,6/26/2022,6/26/2022 4:35,2022,6,26,4,0,129.49664,Middle Age
ORD002647,CUST00583,PROD0007,1/3/2023,12:50:25,North,Sports,6,364.42,16.8,Unknown,22,5,No,Houston,3/1/2023,3/1/2023 12:50,2023,3,1,12,0,1819.18464,Young Adult
ORD001970,CUST00371,PROD0065,8/8/2022,15:21:58,East,Home & Garden,6,355.3,4.9,Cash,40,1.9,No,Denver,8/8/2022,8/8/2022 15:21,2022,8,8,15,0,2027.3418,Adult
ORD001416,CUST00328,PROD0044,6/27/2023,12:34:44,East,Home & Garden,8,183.31,22.9,Cash,72,2,No,Chicago,6/27/2023,6/27/2023 12:34,2023,6,27,12,0,1130.65608,Senior
ORD001835,CUST00341,PROD0064,10/28/2023,11:23:50,North,Electronics,8,154.3,16.7,Cash,44,3,No,  Houston  ,10/28/2023,10/28/2023 11:23,2023,10,28,11,0,1028.2552,Adult
ORD001980,CUST00334,PROD0121,9/13/2022,10:34:51,East,Books,4,386.14,20.8,Bank Transfer,74,4.1,No,  Phoenix  ,9/13/2022,9/13/2022 10:34,2022,9,13,10,0,1223.29152,Senior
ORD001124,CUST00169,PROD0094,7/1/2022,22:10:07,South,Beauty,3,99.08,10.2,Credit Card,58,3.670571096,No,Houston,7/1/2022,7/1/2022 22:10,2022,7,1,22,0,266.92152,Middle Age
ORD001253,CUST00120,PROD0186,8/20/2023,6:10:18,Central,Clothing,6,169,23.5,Cash,32,2.4,No,Chicago,8/20/2023,8/20/2023 6:10,2023,8,20,6,0,775.71,Young Adult
ORD001182,CUST00093,PROD0163,11/5/2023,0:45:28,West,Sports,3,279.77,39,Credit Card,68,3.1,No,  Seattle  ,5/11/2023,5/11/2023 0:45,2023,5,11,0,0,511.9791,Middle Age
ORD001961,CUST00246,PROD0033,6/22/2023,21:03:29,North,Home&Garden,9,320.28,38.7,Credit Card,23,3.2,Yes,Houston,6/22/2023,6/22/2023 21:03,2023,6,22,21,1,1766.98476,Young Adult
ORD002250,CUST00170,PROD0065,8/2/2023,13:16:40,Central,Sprots,5,293.79,1.8,Debit Card,24,4.9,No,Atlanta,8/2/2023,8/2/2023 13:16,2023,8,2,13,0,1442.5089,Young Adult
ORD002283,CUST00354,PROD0117,3/22/2022,22:39:13,North,Sports,4,23.1,21.5,PayPal,29,1.4,No,Miami,3/22/2022,3/22/2022 22:39,2022,3,22,22,0,72.534,Young Adult
ORD001538,CUST00247,PROD0036,11/9/2022,8:06:36,East,Electronics,7,632.33,0,Credit Card,44,4.5,No,Miami,9/11/2022,9/11/2022 8:06,2022,9,11,8,0,4426.31,Adult
ORD002601,CUST00477,PROD0125,1/20/2022,18:03:08,Central,Toys,4,30.96,16.9,Debit Card,39,4.6,No,Denver,1/20/2022,1/20/2022 18:03,2022,1,20,18,0,102.91104,Adult
ORD001694,CUST00302,PROD0176,26/08/2023,15:34:18,North,Toyz,8,21.47,13.1,Cash,45,2.5,No,Miami,8/26/2023,8/26/2023 15:34,2023,8,26,15,0,149.25944,Adult
ORD001581,CUST00502,PROD0104,7/3/2022,11:49:30,North,Sports,8,289.84,7.2,Bank Transfer,68,1.3,No,Atlanta,3/7/2022,3/7/2022 11:49,2022,3,7,11,0,2151.77216,Middle Age
ORD002071,CUST00293,PROD0006,1/24/2023,13:18:41,Central,Books,10,283.87,32.9,Cash,23,1.4,No,Houston,1/24/2023,1/24/2023 13:18,2023,1,24,13,0,1904.7677,Young Adult
ORD001418,CUST00109,PROD0104,11/22/2023,18:14:54,North,Books,6,384.49,6.3,Bank Transfer,46,2.9,No,Miami,11/22/2023,11/22/2023 18:14,2023,11,22,18,0,2161.60278,Adult
ORD001630,CUST00311,PROD0139,11/3/2022,18:58:08,West,Electrnics,7,976.23,0,PayPal,46,2.3,No,Los Angeles,3/11/2022,3/11/2022 18:58,2022,3,11,18,0,6833.61,Adult
ORD002355,CUST00009,PROD0169,1/23/2023,11:17:10,South,Books,6,113,35.1,Cash,36,4.4,No,Dallas,1/23/2023,1/23/2023 11:17,2023,1,23,11,0,440.022,Adult
ORD001396,CUST00242,PROD0020,6/15/2023,9:27:44,East,Sports,9,286.46,4.9,Credit Card,65,4,No,Phoenix,6/15/2023,6/15/2023 9:27,2023,6,15,9,0,2451.81114,Middle Age
ORD001837,CUST00337,PROD0121,24/09/2022,10:18:36,West,Home & Garden,10,177.37,30.4,Cash,74,1.9,No,Denver,9/24/2022,9/24/2022 10:18,2022,9,24,10,0,1234.4952,Senior
ORD001231,CUST00037,PROD0080,1/6/2023,21:27:08,South,Home & Garden,5,227.1,19.6,Debit Card,61,2.9,No,Dallas,1/6/2023,1/6/2023 21:27,2023,1,6,21,0,912.942,Middle Age
ORD002391,CUST00558,PROD0097,2/12/2023,8:01:43,East,Books,5,199.03,9.4,PayPal,29,1,No,Chicago,2/12/2023,2/12/2023 8:01,2023,2,12,8,0,901.6059,Young Adult
ORD001273,CUST00067,PROD0174,3/2/2022,19:04:06,North,Beautty,8,368.46,3.8,Bank Transfer,43,1.2,No,Denver,3/2/2022,3/2/2022 19:04,2022,3,2,19,0,2835.66816,Adult
ORD001405,CUST00294,PROD0067,3/9/2023,12:11:18,West,Clothing,6,38.17,14.5,PayPal,55,2.1,No,Phoenix,3/9/2023,3/9/2023 12:11,2023,3,9,12,0,195.8121,Middle Age
ORD001057,CUST00328,PROD0180,12/11/2022,11:45:45,East,Books,9,286.72,39.4,PayPal,25,4.2,No,Denver,11/12/2022,11/12/2022 11:45,2022,11,12,11,0,1563.77088,Young Adult
ORD002098,CUST00149,PROD0068,27/11/2023,17:39:13,North,Beauty,10,185.62,25.4,Bank Transfer,31,1.5,No,Miami,11/27/2023,11/27/2023 17:39,2023,11,27,17,0,1384.7252,Young Adult
ORD001872,CUST00204,PROD0096,14/03/2023,16:34:13,East,Clothing,1,25.84,13.9,Credit Card,55,2.4,No,Los Angeles,3/14/2023,3/14/2023 16:34,2023,3,14,16,0,22.24824,Middle Age
ORD002423,CUST00395,PROD0005,26/09/2022,11:23:26,North,Sports,9,92.31,34.4,PayPal,27,4.6,No,Los Angeles,9/26/2022,9/26/2022 11:23,2022,9,26,11,0,544.99824,Young Adult
ORD002041,CUST00005,PROD0181,5/12/2022,10:26:13,South,Clothing,6,76,21.6,Credit Card,67,1,No,Chicago,5/12/2022,5/12/2022 10:26,2022,5,12,10,0,357.504,Middle Age
ORD002110,CUST00572,PROD0152,26/12/2023,19:05:09,Central,Clothing,6,15,11.2,Bank Transfer,30,4.3,No,Denver,12/26/2023,12/26/2023 19:05,2023,12,26,19,0,79.92,Young Adult
ORD001821,CUST00434,PROD0157,28/12/2023,19:13:08,Central,Sports,5,176.64,8.3,Credit Card,60,1.9,No,Houston,12/28/2023,12/28/2023 19:13,2023,12,28,19,0,809.8944,Middle Age
ORD001907,CUST00114,PROD0076,2/26/2022,9:23:11,South,Unknown,2,188.26,29.5,Debit Card,52,1.5,No,New York,2/26/2022,2/26/2022 9:23,2022,2,26,9,0,265.4466,Middle Age
ORD001203,CUST00260,PROD0171,5/15/2023,19:44:57,Central,Beauty,2,267.59,11.1,PayPal,22,2.3,No,Chicago,5/15/2023,5/15/2023 19:44,2023,5,15,19,0,475.77502,Young Adult
ORD001525,CUST00053,PROD0144,8/19/2023,1:59:24,West,Unknown,9,93.23,27.4,Credit Card,18,1.7,No,  Chicago  ,8/19/2023,8/19/2023 1:59,2023,8,19,1,0,609.16482,Teen
ORD002214,CUST00274,PROD0128,3/15/2022,8:50:54,West,Toys,6,227.16,13.4,Cash,34,2.1,No,Phoenix,3/15/2022,3/15/2022 8:50,2022,3,15,8,0,1180.32336,Young Adult
ORD001562,CUST00120,PROD0007,7/17/2022,16:52:52,Central,Electrnics,2,306.31,25.9,Bank Transfer,57,1.3,No,New York,7/17/2022,7/17/2022 16:52,2022,7,17,16,0,453.95142,Middle Age
ORD001313,CUST00439,PROD0081,9/23/2023,15:26:49,Central,Home & Garden,4,353.74,37.8,Credit Card,33,3.5,No,Atlanta,9/23/2023,9/23/2023 15:26,2023,9,23,15,0,880.10512,Young Adult
ORD002292,CUST00249,PROD0106,1/9/2023,16:32:42,North,Electronics,7,849.14,36.7,Bank Transfer,30,3.6,Yes,Seattle,9/1/2023,9/1/2023 16:32,2023,9,1,16,1,3762.53934,Young Adult
ORD002064,CUST00063,PROD0006,3/25/2023,20:59:58,Central,Beauty,3,190.29,29.1,PayPal,66,1.7,No,Denver,3/25/2023,3/25/2023 20:59,2023,3,25,20,0,404.74683,Middle Age
ORD002376,CUST00583,PROD0058,9/25/2023,11:19:05,North,Bokks,5,70.68,27.5,Bank Transfer,20,2.9,No,  Atlanta  ,9/25/2023,9/25/2023 11:19,2023,9,25,11,0,256.215,Young Adult
ORD001487,CUST00025,PROD0185,1/5/2022,21:46:24,East,Toys,3,94.41,0,Unknown,28,4.9,No,  New York  ,5/1/2022,5/1/2022 21:46,2022,5,1,21,0,283.23,Young Adult
ORD002411,CUST00104,PROD0062,11/10/2022,7:28:38,North,Home & Garden,1,291.75,18.2,Debit Card,50,2,No,New York,11/10/2022,11/10/2022 7:28,2022,11,10,7,0,238.6515,Adult
ORD001266,CUST00517,PROD0105,4/7/2023,8:30:01,Central,Buety,6,115.02,9.9,Cash,50,4.7,No,Seattle,7/4/2023,7/4/2023 8:30,2023,7,4,8,0,621.79812,Adult
ORD001018,Unknown,PROD0033,4/9/2022,11:53:29,East,Spoorts,1,179.98,22.6,Cash,55,3.1,No,Phoenix,4/9/2022,4/9/2022 11:53,2022,4,9,11,0,139.30452,Middle Age
ORD001942,CUST00136,PROD0119,9/21/2022,7:41:42,North,Toys,4,187.79,29.4,Credit Card,49,2.1,No,New York,9/21/2022,9/21/2022 7:41,2022,9,21,7,0,530.31896,Adult
ORD001015,CUST00291,PROD0051,22/09/2023,15:14:51,Central,Toys,6,256.85,0,Debit Card,57,1.2,Yes,Atlanta,9/22/2023,9/22/2023 15:14,2023,9,22,15,1,1541.1,Middle Age
ORD002550,CUST00418,PROD0093,6/27/2023,17:44:57,South,Books,5,64.82,32,Cash,60,4,Yes,Miami,6/27/2023,6/27/2023 17:44,2023,6,27,17,1,220.388,Middle Age
ORD001982,CUST00141,PROD0120,11/28/2023,18:26:08,South,Tois,1,281.51,6.8,PayPal,40,4,No,Houston,11/28/2023,11/28/2023 18:26,2023,11,28,18,0,262.36732,Adult
ORD001914,CUST00189,PROD0046,6/18/2023,21:55:26,Unknown,Home & Garden,2,353.43,28.3,PayPal,29,1.4,No,  Dallas  ,6/18/2023,6/18/2023 21:55,2023,6,18,21,0,506.81862,Young Adult
ORD002148,CUST00479,PROD0063,11/14/2022,2:37:02,West,Clothing,9,142.71,29.1,Unknown,64,3.1,No,Dallas,11/14/2022,11/14/2022 2:37,2022,11,14,2,0,910.63251,Middle Age
ORD001030,CUST00240,PROD0167,2/7/2023,18:42:50,Central,Home & Garden,8,134.09,38.6,Cash,50,3.670571096,No,Dallas,7/2/2023,7/2/2023 18:42,2023,7,2,18,0,658.65008,Adult
ORD001461,CUST00400,PROD0067,12/4/2023,13:39:42,East,Beauty,7,367.86,36.1,Debit Card,73,3.670571096,No,Miami,4/12/2023,4/12/2023 13:39,2023,4,12,13,0,1645.43778,Senior
ORD002441,CUST00219,PROD0075,4/27/2023,9:42:56,North,Clothing,1,113.27,39.2,Credit Card,69,2.7,No,Miami,4/27/2023,4/27/2023 9:42,2023,4,27,9,0,68.86816,Middle Age
ORD001576,CUST00538,PROD0039,2/8/2022,6:39:17,East,Sports,8,321.53,31.7,Credit Card,67,3.6,No,New York,2/8/2022,2/8/2022 6:39,2022,2,8,6,0,1756.83992,Middle Age
ORD001840,CUST00564,PROD0090,4/7/2023,3:06:10,West,Beuaty,10,138.17,28.7,Credit Card,67,3.3,No,Houston,4/7/2023,4/7/2023 3:06,2023,4,7,3,0,985.1521,Middle Age
ORD001655,CUST00231,PROD0013,8/3/2022,21:25:05,South,Beauty,2,175.06,24.3,Credit Card,42,2.8,No,Atlanta,3/8/2022,3/8/2022 21:25,2022,3,8,21,0,265.04084,Adult
ORD001895,CUST00351,PROD0083,9/2/2022,8:37:14,Central,Toyss,7,256.45,13.8,Bank Transfer,37,2.9,No,Chicago,2/9/2022,2/9/2022 8:37,2022,2,9,8,0,1547.4193,Adult
ORD002501,CUST00229,PROD0125,11/28/2023,12:48:41,North,Bokks,6,248.58,4.6,PayPal,39,2.6,No,Seattle,11/28/2023,11/28/2023 12:48,2023,11,28,12,0,1422.87192,Adult
ORD001177,CUST00361,PROD0008,6/21/2023,14:56:24,North,Toys,9,127,35.9,Credit Card,39,4.8,No,Houston,6/21/2023,6/21/2023 14:56,2023,6,21,14,0,732.663,Adult
ORD002437,CUST00077,PROD0156,7/6/2023,19:28:39,East,Sports,6,149.52,27,Debit Card,37,4.4,No,Phoenix,7/6/2023,7/6/2023 19:28,2023,7,6,19,0,654.8976,Adult
ORD001442,CUST00557,PROD0089,3/4/2022,15:08:55,East,Sports,8,98.58,38.7,Credit Card,23,2.7,No,Chicago,3/4/2022,3/4/2022 15:08,2022,3,4,15,0,483.43632,Young Adult
ORD002113,CUST00597,PROD0008,12/13/2022,7:18:22,Unknown,Clothing,10,119.49,33.7,Bank Transfer,21,1.4,No,Seattle,12/13/2022,12/13/2022 7:18,2022,12,13,7,0,792.2187,Young Adult
ORD001524,CUST00323,PROD0149,10/8/2023,13:42:57,East,Spoorts,5,185.22,0,Credit Card,20,2.1,No,Phoenix,10/8/2023,10/8/2023 13:42,2023,10,8,13,0,926.1,Young Adult
ORD001776,CUST00082,PROD0103,18/12/2022,6:15:55,East,Sports,6,327.91,21.9,PayPal,50,2.1,No,Seattle,12/18/2022,12/18/2022 6:15,2022,12,18,6,0,1536.58626,Adult
ORD002643,CUST00320,PROD0193,10/12/2023,18:59:12,North,Unknown,9,360.13,22.6,Credit Card,30,2.7,No,Phoenix,12/10/2023,12/10/2023 18:59,2023,12,10,18,0,2508.66558,Young Adult
ORD001028,CUST00453,PROD0162,1/7/2022,21:07:01,East,Beauty,3,114.15,0.5,Cash,53,2,No,Denver,1/7/2022,1/7/2022 21:07,2022,1,7,21,0,340.73775,Middle Age
ORD001746,CUST00015,PROD0007,2/9/2023,7:27:34,East,Electronics,7,286.51,0,Unknown,66,3.670571096,No,Chicago,2/9/2023,2/9/2023 7:27,2023,2,9,7,0,2005.57,Middle Age
ORD002600,CUST00239,PROD0106,6/8/2022,9:40:31,Central,Clothing,10,140.22,11,Cash,51,2.1,No,Atlanta,6/8/2022,6/8/2022 9:40,2022,6,8,9,0,1247.958,Middle Age
ORD001618,CUST00116,PROD0132,22/11/2022,12:11:33,Central,Home & Garden,1,224.39,6.7,Debit Card,31,3.670571096,No,Miami,11/22/2022,11/22/2022 12:11,2022,11,22,12,0,209.35587,Young Adult
ORD001261,CUST00271,PROD0037,16/10/2022,19:52:10,East,Clothing,8,120.02,20.5,Cash,63,2.9,No,New York,10/16/2022,10/16/2022 19:52,2022,10,16,19,0,763.3272,Middle Age
ORD001392,Unknown,PROD0042,4/12/2022,13:18:51,North,Electronics,3,679.73,0,Cash,64,2.3,No,Los Angeles,4/12/2022,4/12/2022 13:18,2022,4,12,13,0,2039.19,Middle Age
ORD001304,CUST00588,PROD0040,21/08/2023,7:51:21,Central,Home & Garden,8,333.19,9,Cash,69,1.8,No,Dallas,8/21/2023,8/21/2023 7:51,2023,8,21,7,0,2425.6232,Middle Age
ORD001824,CUST00060,PROD0189,12/19/2023,20:18:01,South,Books,9,109.51,21.4,Cash,26,3.4,No,  Miami  ,12/19/2023,12/19/2023 20:18,2023,12,19,20,0,774.67374,Young Adult
ORD001360,CUST00032,PROD0164,4/19/2023,12:58:24,East,Books,7,298.99,36,Credit Card,52,2.1,Yes,Dallas,4/19/2023,4/19/2023 12:58,2023,4,19,12,1,1339.4752,Middle Age
ORD001271,CUST00574,PROD0175,1/8/2022,3:17:07,West,Home & Gardn,1,375.78,35.4,Credit Card,20,3,No,Houston,8/1/2022,8/1/2022 3:17,2022,8,1,3,0,242.75388,Young Adult
ORD001463,CUST00569,PROD0100,7/8/2022,9:14:02,South,Electronics,1,222.37,17.4,Credit Card,33,4.1,No,Dallas,8/7/2022,8/7/2022 9:14,2022,8,7,9,0,183.67762,Young Adult
ORD001973,CUST00431,PROD0030,12/27/2022,14:55:21,East,Books,8,291.8,0,Cash,52,2.2,No,Miami,12/27/2022,12/27/2022 14:55,2022,12,27,14,0,2334.4,Middle Age
ORD002248,CUST00137,PROD0014,9/9/2022,16:12:38,Central,Boks,7,19.98,39.9,Bank Transfer,60,2.9,No,Houston,9/9/2022,9/9/2022 16:12,2022,9,9,16,0,84.05586,Middle Age
ORD002560,CUST00339,PROD0190,3/19/2022,15:04:51,Unknown,Sports,1,374.61,38,Cash,31,2.5,No,Phoenix,3/19/2022,3/19/2022 15:04,2022,3,19,15,0,232.2582,Young Adult
ORD002515,CUST00209,PROD0015,7/21/2023,11:16:20,South,Home & Gardn,10,46.21,11.9,Bank Transfer,47,1.5,No,Houston,7/21/2023,7/21/2023 11:16,2023,7,21,11,0,407.1101,Adult
ORD002362,CUST00099,PROD0033,6/10/2023,6:03:42,East,Home & Garden,3,284.48,8.5,Cash,24,1.9,No,Los Angeles,6/10/2023,6/10/2023 6:03,2023,6,10,6,0,780.8976,Young Adult
ORD002374,CUST00124,PROD0164,15/02/2023,11:17:51,North,Sports,4,182.41,33.9,Cash,68,1.4,No,Dallas,2/15/2023,2/15/2023 11:17,2023,2,15,11,0,482.29204,Middle Age
ORD001329,CUST00151,PROD0038,6/5/2022,19:46:17,North,Sports,8,162.33,14.1,Credit Card,42,5,No,Atlanta,6/5/2022,6/5/2022 19:46,2022,6,5,19,0,1115.53176,Adult
ORD001342,CUST00373,PROD0106,1/10/2022,21:41:29,North,Sports,9,359.7,39,Credit Card,51,2.4,No,Los Angeles,1/10/2022,1/10/2022 21:41,2022,1,10,21,0,1974.753,Middle Age
ORD002034,CUST00130,PROD0125,4/8/2022,12:33:43,West,Toys,6,257.03,33.1,Debit Card,74,4.5,No,Houston,8/4/2022,8/4/2022 12:33,2022,8,4,12,0,1031.71842,Senior
ORD002480,CUST00494,PROD0085,5/15/2022,9:23:41,North,Home & Garden,9,342.38,17.8,Cash,59,1.8,No,  Seattle  ,5/15/2022,5/15/2022 9:23,2022,5,15,9,0,2532.92724,Middle Age
ORD001878,CUST00156,PROD0172,7/1/2023,4:45:13,West,Home & Garden,1,21.98,34.5,Credit Card,47,2.9,No,  Phoenix  ,7/1/2023,7/1/2023 4:45,2023,7,1,4,0,14.3969,Adult
ORD002361,CUST00488,PROD0161,21/12/2023,11:30:59,North,Toys,4,397.5,30,PayPal,55,4.1,No,Seattle,12/21/2023,12/21/2023 11:30,2023,12,21,11,0,1113,Middle Age
ORD001718,CUST00130,PROD0117,4/15/2022,22:17:19,East,Clothing,1,77.6,26.3,Bank Transfer,70,3,No,Atlanta,4/15/2022,4/15/2022 22:17,2022,4,15,22,0,57.1912,Middle Age
ORD001081,CUST00399,PROD0014,11/18/2022,22:47:22,South,Unknown,3,139.37,30.8,Credit Card,56,1.9,No,Seattle,11/18/2022,11/18/2022 22:47,2022,11,18,22,0,289.33212,Middle Age
ORD001233,CUST00481,PROD0026,10/1/2022,9:51:31,South,Home & Garden,7,394.45,30.6,PayPal,69,1.8,No,Houston,10/1/2022,10/1/2022 9:51,2022,10,1,9,0,1916.2381,Middle Age
ORD002498,CUST00229,PROD0012,6/1/2023,2:46:33,West,Toys,5,14.8,35.7,Credit Card,57,2.2,No,Chicago,6/1/2023,6/1/2023 2:46,2023,6,1,2,0,47.582,Middle Age
ORD001637,Unknown,PROD0164,10/2/2023,17:15:00,Central,Toys,7,260.83,10.1,Unknown,50,3.2,No,  Denver  ,10/2/2023,10/2/2023 17:15,2023,10,2,17,0,1641.40319,Adult
ORD001865,CUST00599,PROD0078,4/9/2022,10:36:07,South,Electronics,5,846.99,0,Credit Card,18,4.1,Yes,Denver,4/9/2022,4/9/2022 10:36,2022,4,9,10,1,4234.95,Teen
ORD001044,CUST00471,PROD0006,2/28/2022,15:07:25,South,Books,7,132.09,33.3,Cash,47,1.7,No,Atlanta,2/28/2022,2/28/2022 15:07,2022,2,28,15,0,616.72821,Adult
ORD001916,CUST00521,PROD0116,3/2/2023,12:59:27,Unknown,Home & Garden,4,352.16,9.1,Cash,60,-1,No,Houston,2/3/2023,2/3/2023 12:59,2023,2,3,12,0,1280.45376,Middle Age
ORD001898,CUST00059,PROD0038,3/12/2023,7:54:43,East,Books,4,247.04,0,PayPal,33,4.1,No,Houston,3/12/2023,3/12/2023 7:54,2023,3,12,7,0,988.16,Young Adult
ORD001810,Unknown,PROD0147,15/01/2022,15:32:00,Central,Buety,7,89.81,10,Cash,47,3.6,No,New York,1/15/2022,1/15/2022 15:32,2022,1,15,15,0,565.803,Adult
ORD001042,CUST00147,PROD0056,10/22/2023,8:47:33,East,Sports,3,166.31,28.9,Credit Card,37,2.8,No,Atlanta,10/22/2023,10/22/2023 8:47,2023,10,22,8,0,354.73923,Adult
ORD001529,CUST00565,PROD0109,12/25/2022,13:19:34,North,Clothing,10,71.22,26.6,PayPal,37,4.4,No,  Phoenix  ,12/25/2022,12/25/2022 13:19,2022,12,25,13,0,522.7548,Adult
ORD002591,CUST00545,PROD0096,11/5/2022,19:36:20,South,Home & Gardeen,9,252.26,20.6,Cash,44,4.4,No,  Phoenix  ,5/11/2022,5/11/2022 19:36,2022,5,11,19,0,1802.64996,Adult
